Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,data_entry_by,upload_ts,notes,ref_date
Mozambique,MOZ,2005,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,7102156984.69298,,2026-04-02 02:44:51.524768,,01/01/2005
Mozambique,MOZ,2018,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,407.315009776805,USER_0,2026-04-02 02:44:51.524768,,2018
Mozambique,MOZ,2020,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,79.4936179887347,,2026-04-02 02:44:51.524768,,2020-01-01
Mozambique,MOZ,2012,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,41.3497203844659,,2026-04-02 02:44:51.524768,,2012
Mozambique,MOZ,1995,GNI (constant LCU),NY.GNP.MKTP.KN,164683178225.522,admin,2026-04-02 02:44:51.524768,,1995
Mozambique,moz,2023,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,9.110637424144,USER_8,2026-04-02 02:44:51.524768,,2023-01-01
Mozambique,M0Z,1997,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,162470000.0,,2026-04-02 02:44:51.524768,,01/01/1997
Mozambique,MOZ,2002,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.49972268225693,USER_3,2026-04-02 02:44:51.524768,,01/01/2002
Mozambique,MZO,2020,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,19833734.9222394,bot,2026-04-02 02:44:51.524768,,01/01/2020
Mozambique,MOZ,2005,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2471453991.62611,,2026-04-02 02:44:51.524768,,01/01/2005
Mozambique,MOZ,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,23243.5538516133,admin,2026-04-02 02:44:51.524768,,1997-01-01
Mozambique,MOZ,2005,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,28016604700.0,,2026-04-02 02:44:51.524768,,2005-01-01
Mozambique,MOZ,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.26135250941963,,2026-04-02 02:44:51.524768,,2013
Mozambique,MOZ,2016,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1350.0,bot,2026-04-02 02:44:51.524768,,Jan 2016
Mozambique,MOZ,2003,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6913827631.93056,admin,2026-04-02 02:44:51.524768,,01/01/2003
mozambique,MOZ,2001,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,280312405100.0,,2026-04-02 02:44:51.524768,,Jan 2001
Mozambique,MOZ,2006,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,2648841833.95031,admin,2026-04-02 02:44:51.524768,,2006-01-01
Mozambique,MOZ,2009,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,177068509.0,admin,2026-04-02 02:44:51.524768,,Jan 2009
Mozambique,MOZ,2009,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.87907885085413,bot,2026-04-02 02:44:51.524768,,01/01/2009
Mozambique,MOZ,2013,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,97.0019511823368,,2026-04-02 02:44:51.524768,,Jan 2013
Mozambique,MOZ,1998,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,265.034282547721,bot,2026-04-02 02:44:51.524768,,Jan 1998
MOZAMBIQUE,MOZ,2012,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,18.0828618847655,bot,2026-04-02 02:44:51.524768,,01/01/2012
Mozambique,MOZ,2014,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,58689407100.0,admin,2026-04-02 02:44:51.524768,,2014
Mozambique,MOZ,2007,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,39413394700.0,bot,2026-04-02 02:44:51.524768,,2007-01-01
Mozambique,MOZ,2011,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,219306310350.688,USER_5,2026-04-02 02:44:51.524768,,2011
Mozambique,MOZ,1996,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,57951520400.0,,2026-04-02 02:44:51.524768,,1996-01-01
Mozambique,MOZ,2005,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,24484791.324,USER_2,2026-04-02 02:44:51.524768,,2005-01-01
Mozambique,MOZ,2017,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,28196268109.307,,2026-04-02 02:44:51.524768,,01/01/2017
Mozambique,MOZ,2008,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,1209038378.49222,,2026-04-02 02:44:51.524768,,2008-01-01
Mozambique,MOZ,1990,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,1.10000126029215,USER_3,2026-04-02 02:44:51.524768,,Jan 1990
Mozambique,MOZ,2012,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.702521699194833,bot,2026-04-02 02:44:51.524768,,2012
Mozambique,MOZ,2004,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,132302744000.0,admin,2026-04-02 02:44:51.524768,,Jan 2004
Mozambique,MOZ,2012,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,2026-04-02 02:44:51.524768,,Jan 2012
Mozambique,MOZ,2024,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1302793637700.0,USER_9,2026-04-02 02:44:51.524768,,Jan 2024
Mozambique,MOZ,2018,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2925704864.03441,,2026-04-02 02:44:51.524768,,2018
Mozambique,MOZ,2023,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12645606812.3898,,2026-04-02 02:44:51.524768,,2023-01-01
Mozambique,MOZ,2017,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.5397924322416,bot,2026-04-02 02:44:51.524768,,2017
Mozambique,moz,2022,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,5.305345180475,USER_6,2026-04-02 02:44:51.524768,,2022
mozambique,MOZ,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,80052379.8075652,,2026-04-02 02:44:51.524768,,01/01/2009
Mozambique,MOZ,2012,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,32576595027.0564,admin,2026-04-02 02:44:51.524768,,2012-01-01
Mozambique,Moz,1994,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,2026-04-02 02:44:51.524768,,1994-01-01
Mozambique,MOZ,2005,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.453577792789258,,2026-04-02 02:44:51.524768,,2005
Mozambique,MOZ,2001,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,1.91654228336478,,2026-04-02 02:44:51.524768,,Jan 2001
Mozambique,MZO,2005,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,54538508200.0,,2026-04-02 02:44:51.524768,,2005-01-01
Mozambique,MOZ,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,338591.105822745,admin,2026-04-02 02:44:51.524768,,01/01/2006
Mozambique,MOZ,1999,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,admin,2026-04-02 02:44:51.524768,,Jan 1999
Mozambique,MOZ,2006,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,bot,2026-04-02 02:44:51.524768,,01/01/2006
Mozambique,M0Z,1991,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,303317563.458461,USER_2,2026-04-02 02:44:51.524768,,1991-01-01
Mozambique,MOZ,2000,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,1854067558.81744,bot,2026-04-02 02:44:51.524768,,Jan 2000
Mozambique,MOZ,2000,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4497798462.96928,,2026-04-02 02:44:51.524768,,2000-01-01
Mozambique,MZO,2023,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,42050064189.4308,USER_2,2026-04-02 02:44:51.524768,,2023
Mozambique,MOZ,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.44018369521994,,2026-04-02 02:44:51.524768,,1994
  Mozambique  ,MOZ,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.3488011074454,USER_4,2026-04-02 02:44:51.524768,,01/01/2000
  Mozambique  ,MOZ,2011,"ODA aid disbursements for STD control including HIV/AIDS, DAC donors (current US$)",DT.ODA.DACD.HIV.CNTRL.CD,220849059.0,admin,2026-04-02 02:44:51.524768,,2011-01-01
Mozambique,MOZ,2009,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,14.8822178454663,bot,2026-04-02 02:44:51.524768,,2009
Mozambique,MOZ,2009,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.82432257271699,bot,2026-04-02 02:44:51.524768,,01/01/2009
  Mozambique  ,MOZ,2021,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,11812312273.403,,2026-04-02 02:44:51.524768,,2021
Mozambique,MZO,1998,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,16.7631598773696,,2026-04-02 02:44:51.524768,,Jan 1998
Mozambique,MOZ,1997,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,,2026-04-02 02:44:51.524768,,1997
Mozambique,MOZ,1990,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,2966805389.89074,bot,2026-04-02 02:44:51.524768,,Jan 1990
Mozambique,MOZ,2015,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,10728551022.1303,,2026-04-02 02:44:51.524768,,2015
Mozambique,MOZ,1989,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,323109638.221806,admin,2026-04-02 02:44:51.524768,,Jan 1989
Mozambique,MOZ,1964,Net official development assistance received (current US$),DT.ODA.ODAT.CD,-39999.9991059303,bot,2026-04-02 02:44:51.524768,,01/01/1964
Mozambique,M0Z,2023,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,1218861235300.0,,2026-04-02 02:44:51.524768,,2023
Mozambique,MOZ,2005,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,-121082563.974033,bot,2026-04-02 02:44:51.524768,,2005
Mozambique,MOZ,1991,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-1.88083075219595,bot,2026-04-02 02:44:51.524768,,01/01/1991
Mozambique,MOZ,1992,GNI per capita (constant LCU),NY.GNP.PCAP.KN,9975.21651299659,,2026-04-02 02:44:51.524768,,1992-01-01
Mozambique,moz,2020,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,216026805.356682,,2026-04-02 02:44:51.524768,,2020-01-01
mozambique,MOZ,1991,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1308176550.47028,USER_3,2026-04-02 02:44:51.524768,,1991-01-01
  Mozambique  ,MOZ,2022,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,280242715100.0,USER_7,2026-04-02 02:44:51.524768,,2022-01-01
Mozambique,MOZ,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.52085884679156,admin,2026-04-02 02:44:51.524768,,Jan 2001
Mozambique,MOZ,2013,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6697422432.4601,,2026-04-02 02:44:51.524768,,2013
  Mozambique  ,MOZ,2019,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,41503339393.0606,USER_3,2026-04-02 02:44:51.524768,,Jan 2019
Mozambique,MOZ,2008,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,34.9497851599134,,2026-04-02 02:44:51.524768,,2008
Mozambique,MOZ,2006,"ODA aid disbursements for Social mitigation of HIV/AIDS, Multilateral donors (current US$)",DT.ODA.MULTI.HIV.MITI.CD,73430.0,,2026-04-02 02:44:51.524768,,2006-01-01
Mozambique,MOZ,2006,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,19.6659440847698,admin,2026-04-02 02:44:51.524768,,Jan 2006
Mozambique,MOZ,2018,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,38466735958.1982,,2026-04-02 02:44:51.524768,,01/01/2018
Mozambique,MOZ,2077,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,3.63976664674535,,2026-04-02 02:44:51.524768,,
Mozambique,MOZ,1996,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,220.0,,2026-04-02 02:44:51.524768,,1996-01-01
Mozambique,MOZ,2024,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,111507057600.0,,2026-04-02 02:44:51.524768,,01/01/2024
Mozambique,MOZ,2016,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,4.22622953354048,USER_7,2026-04-02 02:44:51.524768,,Jan 2016
Mozambique,MOZ,1996,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,7.86483311721409,admin,2026-04-02 02:44:51.524768,,1996
Mozambique,MOZ,1993,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,2026-04-02 02:44:51.524768,,Jan 1993
Mozambique,MOZ,2019,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,1689180865.9393,,2026-04-02 02:44:51.524768,,2019
Mozambique,MOZ,2008,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,2932870028.39282,,2026-04-02 02:44:51.524768,,01/01/2008
  Mozambique  ,MOZ,2008,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.7297014781444,,2026-04-02 02:44:51.524768,,2008-01-01
Mozambique,MOZ,2001,GDP per capita (current LCU),NY.GDP.PCAP.CN,6310.30701765033,,2026-04-02 02:44:51.524768,,Jan 2001
Mozambique,MOZ,2007,GDP per capita (current LCU),NY.GDP.PCAP.CN,13123.6612192947,USER_9,2026-04-02 02:44:51.524768,,Jan 2007
Mozambique,MOZ,2006,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,5.39784743198832,,2026-04-02 02:44:51.524768,,01/01/2006
Mozambique,MOZ,2018,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,496.80581519393,,2026-04-02 02:44:51.524768,,01/01/2018
Mozambique,MOZ,1997,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,64400000.0,admin,2026-04-02 02:44:51.524768,,01/01/1997
Mozambique,MOZ,1995,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-108900004.022458,,2026-04-02 02:44:51.524768,,1995-01-01
Mozambique,MOZ,2024,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,1.40850507728543,,2026-04-02 02:44:51.524768,,2024
Mozambique,MOZ,2008,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,27.6326199457854,admin,2026-04-02 02:44:51.524768,,2008-01-01
Mozambique,MOZ,2008,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,11591763759.7757,USER_2,2026-04-02 02:44:51.524768,,01/01/2008
Mozambique,MOZ,2009,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,556144823635.215,,2026-04-02 02:44:51.524768,,Jan 2009
Mozambique,MOZ,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,110577904.870688,,2026-04-02 02:44:51.524768,,2007-01-01
Mozambique,MOZ,1985,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,2026-04-02 02:44:51.524768,,01/01/1985
Mozambique,MOZ,2001,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,24056238400.0,,2026-04-02 02:44:51.524768,,2001-01-01
Mozambique,MOZ,2019,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,5.87334785754005,,2026-04-02 02:44:51.524768,,2019-01-01
Mozambique,MOZ,1991,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,5529668199.99998,,2026-04-02 02:44:51.524768,,1991
Mozambique,MOZ,2016,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,11398725105.5256,,2026-04-02 02:44:51.524768,,Jan 2016
Mozambique,MOZ,1996,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,14.8159241722179,bot,2026-04-02 02:44:51.524768,,Jan 1996
Mozambique,MOZ,2022,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,49.8269428040417,admin,2026-04-02 02:44:51.524768,,2022
Mozambique,MOZ,2019,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-6.89011354622183,USER_6,2026-04-02 02:44:51.524768,,Jan 2019
Mozambique,MOZ,2019,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,664161328100.0,bot,2026-04-02 02:44:51.524768,,2019
Mozambique,MOZ,2015,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,11946.3892006595,USER_3,2026-04-02 02:44:51.524768,,Jan 2015
Mozambique,MOZ,2016,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,84303478200.0,bot,2026-04-02 02:44:51.524768,,2016
Mozambique,MOZ,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.12697482131851,bot,2026-04-02 02:44:51.524768,,01/01/2023
Mozambique,MOZ,2020,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,4905080171.06222,bot,2026-04-02 02:44:51.524768,,2020
Mozambique,MOZ,1995,GDP (current LCU),NY.GDP.MKTP.CN,27629314600.0,admin,2026-04-02 02:44:51.524768,,Jan 1995
Mozambique,Moz,2024,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,1.47018133723942,bot,2026-04-02 02:44:51.524768,,2024
Mozambique,MOZ,2018,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,905940319799.997,,2026-04-02 02:44:51.524768,,2018
Mozambique,MOZ,2017,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-15298227.0855343,,2026-04-02 02:44:51.524768,,01/01/2017
Mozambique,MOZ,2011,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.012378733720889,bot,2026-04-02 02:44:51.524768,,01/01/2011
Mozambique,MOZ,2010,Final consumption expenditure (current US$),NE.CON.TOTL.CD,10488143674.1395,bot,2026-04-02 02:44:51.524768,,Jan 2010
Mozambique,MOZ,2011,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,33735758.9207551,bot,2026-04-02 02:44:51.524768,,Jan 2011
Mozambique,MOZ,2000,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,12907884958.8431,USER_7,2026-04-02 02:44:51.524768,,01/01/2000
Mozambique,MOZ,2014,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,487895911700.0,bot,2026-04-02 02:44:51.524768,,Jan 2014
Mozambique,MOZ,2023,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,1128262460.66912,,2026-04-02 02:44:51.524768,,01/01/2023
Mozambique,MOZ,2001,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,1023363847.8248,admin,2026-04-02 02:44:51.524768,,01/01/2001
Mozambique,MOZ,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.7148109072706,USER_2,2026-04-02 02:44:51.524768,,01/01/1992
Mozambique,MOZ,2003,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,29506679.53,USER_4,2026-04-02 02:44:51.524768,,01/01/2003
Mozambique,MOZ,2012,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,7.8603438960639,,2026-04-02 02:44:51.524768,,01/01/2012
Mozambique,MOZ,2002,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,1985.3520311888,USER_5,2026-04-02 02:44:51.524768,,01/01/2002
Mozambique,MOZ,2006,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,15488934577.2862,,2026-04-02 02:44:51.524768,,2006-01-01
Mozambique,MOZ,2022,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,198923320300.0,admin,2026-04-02 02:44:51.524768,,2022-01-01
Mozambique,MOZ,2008,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,530.0,,2026-04-02 02:44:51.524768,,2008-01-01
Mozambique,MOZ,2005,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,6.92215722959406,admin,2026-04-02 02:44:51.524768,,01/01/2005
MOZAMBIQUE,MOZ,1986,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,18016.5107851403,admin,2026-04-02 02:44:51.524768,,1986-01-01
Mozambique,MOZ,2012,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,28.372984,,2026-04-02 02:44:51.524768,,2012
Mozambique,MOZ,2010,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3756.76215232732,bot,2026-04-02 02:44:51.524768,,Jan 2010
Mozambique,MOZ,1996,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,admin,2026-04-02 02:44:51.524768,,Jan 1996
Mozambique,MOZ,2023,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,bot,2026-04-02 02:44:51.524768,,01/01/2023
Mozambique,MOZ,2012,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,95.3092801632824,,2026-04-02 02:44:51.524768,,01/01/2012
Mozambique,MOZ,1971,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,31.6404266124936,,2026-04-02 02:44:51.524768,,Jan 1971
Mozambique,MOZ,1988,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4500000.0,bot,2026-04-02 02:44:51.524768,,01/01/1988
Mozambique,MOZ,2002,Gross national income (constant LCU),NY.GNY.TOTL.KN,101525657699.922,admin,2026-04-02 02:44:51.524768,,2002
Mozambique,MOZ,2009,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,2026-04-02 02:44:51.524768,,01/01/2009
Mozambique,MOZ,2008,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.6288684700152,,2026-04-02 02:44:51.524768,,01/01/2008
Mozambique,MOZ,2016,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,4732896768.44782,USER_8,2026-04-02 02:44:51.524768,,Jan 2016
Mozambique,MOZ,2020,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,82459161600.0,USER_1,2026-04-02 02:44:51.524768,,2020
Mozambique,MOZ,2007,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,79120414600.0,,2026-04-02 02:44:51.524768,,Jan 2007
Mozambique,MOZ,2023,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,admin,2026-04-02 02:44:51.524768,,Jan 2023
Mozambique,MOZ,1994,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,175151347679.48,,2026-04-02 02:44:51.524768,,1994-01-01
Mozambique,MOZ,2002,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,15975153770.2032,,2026-04-02 02:44:51.524768,,01/01/2002
Mozambique,MOZ,1993,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4307978701.27683,USER_2,2026-04-02 02:44:51.524768,,1993
Mozambique,MOZ,2015,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,938297519.151548,,2026-04-02 02:44:51.524768,,2015-01-01
Mozambique,MOZ,2011,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2.06102703245121,,2026-04-02 02:44:51.524768,,01/01/2011
Mozambique,MOZ,1995,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,8385960474.42256,bot,2026-04-02 02:44:51.524768,,1995
Mozambique,MOZ,2019,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,970335004650.233,bot,2026-04-02 02:44:51.524768,,2019-01-01
Mozambique,MOZ,2018,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,622152303700.0,,2026-04-02 02:44:51.524768,,2018-01-01
Mozambique,MOZ,2013,GNI (constant LCU),NY.GNP.MKTP.KN,,bot,2026-04-02 02:44:51.524768,,01/01/2013
mozambique,MOZ,2010,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,2026-04-02 02:44:51.524768,,2010-01-01
Mozambique,MOZ,2012,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.8097130819158,admin,2026-04-02 02:44:51.524768,,2012-01-01
Mozambique,MOZ,2000,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,843057863.559945,USER_2,2026-04-02 02:44:51.524768,,Jan 2000
Mozambique,MOZ,1995,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,212.086249862904,admin,2026-04-02 02:44:51.524768,,Jan 1995
Mozambique,MOZ,2010,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.09463346864614,bot,2026-04-02 02:44:51.524768,,2010
Mozambique,MOZ,2004,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,47272245700.0,USER_1,2026-04-02 02:44:51.524768,,2004
Mozambique,MOZ,1998,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,26.5645353498902,,2026-04-02 02:44:51.524768,,1998
Mozambique,MOZ,1992,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,2.07239333626473,,2026-04-02 02:44:51.524768,,1992
Mozambique,MOZ,2018,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,USER_9,2026-04-02 02:44:51.524768,,2018-01-01
mozambique,MOZ,1997,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1587332330.00534,bot,2026-04-02 02:44:51.524768,,1997-01-01
Mozambique,MOZ,2011,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,2099412385.29697,,2026-04-02 02:44:51.524768,,2011-01-01
Mozambique,MOZ,2021,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,921040236.179715,bot,2026-04-02 02:44:51.524768,,2021
Mozambique,MOZ,2008,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,186205343.048596,USER_9,2026-04-02 02:44:51.524768,,2008
Mozambique,MOZ,2077,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,8.59467004422171,USER_2,2026-04-02 02:44:51.524768,,
Mozambique,MOZ,2006,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,2026-04-02 02:44:51.524768,,Jan 2006
Mozambique,MOZ,1980,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,75770000.0,,2026-04-02 02:44:51.524768,,Jan 1980
Mozambique,MOZ,2005,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,-38557109.6484683,USER_0,2026-04-02 02:44:51.524768,,2005
Mozambique,MOZ,2019,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,admin,2026-04-02 02:44:51.524768,,2019-01-01
Mozambique,MOZ,2001,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,16.331337664284,,2026-04-02 02:44:51.524768,,2001-01-01
